,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
72544,4c20d9873e6b56ea7184851cb66121f1,713638fce61820946eea7e0773d1df84,1,,"Eu ainda não recebi o produto, gostaria de saber o que aconteceu?? ",2017-10-08 00:00:00,2017-10-09 12:32:46,
72545,1e8f7bf12393c8879303b37abf5e58fb,6105321bd9c6d494502e32dd1d28c53d,1,,"pedi um produto e no lugar veio outro responsavel ficou de enviar p correto, estou aguardando",2018-04-10 00:00:00,2018-04-13 22:15:09,
72548,dc8e10617afef11ea881a93ab59d3ade,b351c57f3466ec0b11aa1696b052068d,1,,"Comprei o kit do carrinho com bebê conforto e a base e faltou o carrinho, quero uma resposta com urgência.",2018-03-29 00:00:00,2018-03-31 23:53:52,
72573,0ff60fbb22cecaea9c928f02e7929905,2187a89df025d844e72cfc51e29dcd6c,1,,Ainda não recebi a mercadoria! mas como preciso do produto estou esperando que o problema se resolva.,2018-04-27 00:00:00,2018-04-28 00:46:28,
72580,a28d226d5c07347b2426faeb1f49af45,09df42b3e78625578555d3d48cd57be5,1,,"A película veio com várias marcas circulares, provavelmente provenientes da fabricação.
Não recomendo a película.",2017-05-20 00:00:00,2017-05-23 19:51:42,
72589,05d3874965dd1ba4330bab86c5fff9aa,cd5343ffb012a7157ddbcf5720100c01,1,Produto faltando ,"Fiz o pedido de dois kits de progressiva e só me foi entregue um 
O que eu faço agora para pegar o produto faltante ?",2018-08-31 00:00:00,2018-09-02 14:08:54,
72596,d211b5bb2247b7d513378708325f8f72,34c5c02777cc9ff009021f208b971041,1,,,2018-04-18 00:00:00,2018-04-20 18:45:26,
72597,b827e3a7c175666b315d7a9e5fe5a4b9,210815e915694747f4d7f75010d5a665,1,Ruim,,2018-05-31 00:00:00,2018-06-02 13:18:52,
72598,754e8891f745e38705161740068b89f9,df0bb4e3a5f6d5151441f441a58aa806,1,,,2017-12-21 00:00:00,2017-12-23 14:24:29,
72599,039c4093d3e3f9d07fec60b2b1dd6444,737d1628b4fc7ee47b3380c9f1f41991,1,Produto com defeito,"Acabei de receber o produto, porem quando abri a caixa, o produto estava rachado e o conteúdo todo espalhado, o produto é adubo químico, com a embalagem estourada será difícil não empedrar!!
",2018-08-22 00:00:00,2018-08-22 13:37:27,
72600,a0de9a38b1a31959931ed9fe07bcac4c,48ea816d75222e26e37782d2ebe2ea5b,1,Produto com problema,"O produto apresentou problema no cabo de alimentação de energia, o mesmo liga e desliga diversas vezes durante o uso, nem pudemos testar ele na verdade, optamos por devolvê-lo, infelizmente!",2018-08-16 00:00:00,2018-08-19 01:53:11,
72610,3d39cc28496c352daf4c8d46ca499ac5,c06c0d95b042ae403f799cf2027cd54f,1,,,2017-12-16 00:00:00,2017-12-20 23:23:42,
72624,549989cb4659749182a0cc2cb30ac64f,5bd04e944fbdeb94cb04e86654501cfb,1,,Preciso resolver um.problema comprei dois produtos mais recebi apenas um,2017-12-07 00:00:00,2017-12-10 01:47:14,
72626,b350cfee3e9b9caaa5c85fb60a982e34,24ca685e5655ee79182c18a5f5b1510d,1,,Não dispõe da modalidade expressa. Aguardo minha encomenda há quase 1 mês!,2018-03-21 00:00:00,2018-03-21 16:31:25,
72631,d640c6e6e60cc759e95b6ec500e0da11,2aca6ae53d657c0a06f585816ca6781d,1,,Meu produto consta como entregue mais ele ainda não foi recebido.,2018-05-16 00:00:00,2018-05-17 20:30:12,
72634,50fac05ac2a14b7edecc284e5ec37989,96d3f09ebc42f05ab83a2ca85483e0b6,1,,,2018-01-12 00:00:00,2018-01-30 19:26:45,
72635,5a992f18cbe0e3289a801ed891dcae43,772014e90d68acfafda19b12094adfc8,1,,,2018-04-12 00:00:00,2018-04-12 10:28:05,
72640,c05b74e77cde703943972816dbb27514,6aefae2f6010e130e87f27ff4ed31a8d,1,,"Não estou satisfeita, pois ainda não recebi o produto.",2017-12-30 00:00:00,2017-12-30 12:10:10,
72651,20d6abc8336d724ddb68d8dec10d5845,94a224f03c816cd9a1d94b886e26da80,1,,Até a presente data 06.04.18 sendo o prazo de entrega 02.04.18,2018-04-04 00:00:00,2018-04-07 00:36:46,
72652,21daa10cabb2d2f8999b6ca3713242a2,f45b5f54393b15cb48be3cbac8dd536f,1,,"só recebi um dos produtos, quando na verdade eu pedi dois ",2018-05-22 00:00:00,2018-05-23 01:26:54,
72660,c7ef21a463887f38a14116cdc7b0fbb0,759f94e96d5f349e21653a23e4104bf9,1,,"Recebi a escova já testei, porém a potência dela é muito baixa mesmo na alta intensidade... Decepção total! Eu achei que fosse da marca ufree. Mas não me satisfez! E sobre a entrega veio tudo certinho",2018-01-09 00:00:00,2018-01-09 23:22:45,
72668,4e1dc3d2c011aaaab1ff3481fda0c3f8,86d0407492e51a6150dfa8883cbe4094,1,,Não funciona. Qualidade muito ruim,2018-03-09 00:00:00,2018-03-12 17:08:56,
72676,1c841c479b8faf0de73afb32e63dbc51,f390346ecbf61a6b81b92017a7410df1,1,,"Eu comprei para chegar na minha casa e não no correio.O problema é os parceiros da baratheon.minha avaliação é ruim, porque os parceiros da baratheon não está cumprindo a entrega no prazo.
",2017-11-26 00:00:00,2017-11-28 22:54:14,
72678,845e2bc6ae8e8a91c1c84cf2aaee9880,711b9be9c346d9ecdb9d38a5e1e7e39b,1,,O controle está com problemas e fiz a devolução do mesmo e estou sem reposta a duas semanas ,2016-11-26 00:00:00,2016-11-28 13:43:00,
72680,45f28c562543ef47c821e037ec83ef39,fa55043a687b814114cc0aec038ff1b7,1,,Comprei um produto e empresa enviou outro similar e mais barato. Entrei em contato e não responderam nada sobre a divergência.,2018-03-07 00:00:00,2018-03-13 14:17:12,
72697,f589fb3adb0fdb6e9285525b7928b641,49e28405b648ff4ac5a069fbeed701e4,1,,,2018-02-20 00:00:00,2018-02-20 23:59:10,
72699,af537f56e6c0e24e60d00e05b85297e8,c61e3efc183db6b89f5556efb5aa8797,1,,Não comprem nesse site,2017-12-31 00:00:00,2018-01-02 20:54:26,
72714,01c015d0b7dadd7f7d1cef9ac092b878,88a7f34793df2b92c81d02a09cec8e89,1,,,2018-08-24 00:00:00,2018-08-24 10:29:02,
72734,2935c3221bd14690c4ba28eb77f988a8,f79b8af9c83e40ce3234880ed7196426,1,,"Compra efetuada através do pedido nr. 02-662562386, em 28/03/2018. Pedido POSTADO, em 01/03/2018, 20:12h, com ocorrência de entrega, de 15/03/2018, 18:31h ; NÃO RECEBIDO ATÉ O MOMENTO.",2018-03-29 00:00:00,2018-04-02 13:09:00,
72737,206611e47986f3f21643135abc28d022,840a030c24ea3c06dd506a43ce2a0c17,1,,,2018-05-11 00:00:00,2018-05-12 15:45:59,
72744,931a3f0539d39dfc1102b74f088ae455,cbe1b25dcc644c1107175a532b85549c,1,,A loja pediu um prazo que eu considero muito longo para entrega e ainda assim não cumpriu,2018-04-07 00:00:00,2018-04-09 11:28:01,
72745,7169eb407e5c47ff4d0e23f599e12b46,50a635228cdece6885554281ca470d78,1,,"Meu cadastro estava incorreto e só vi após a confirmação do pedido. Alterei no sistema meu cadastro e estou em contato via site e telefone desde 27/02/18. Até agora não recebi esse pedido, 3 cartuchos",2018-03-31 00:00:00,2018-03-31 12:05:26,
72747,cbf6e1acffaf46e8e91fd115da6f32a0,21b040554a153e4deafd3f3faf6e9b60,1,,,2018-03-28 00:00:00,2018-04-04 00:03:17,
72750,08d16ad2ea09975f96fded1dd8d6453f,5b5028d53cd0fe5647fe4968399194aa,1,,AINDA NÃO RECEBI O PRODUTO E O STATUS DIZ QUE FOI ENTREGUE. ESSA É A 4A. RECLAMAÇÃO. NENHUMA FOI RESPONDIDA.,2018-03-17 00:00:00,2018-03-31 19:00:28,
72752,92afaf984aed0bc3a8ba8def7ae6d051,62ba0592ed1ceb90f1f417ef4c3be1d2,1,,,2018-06-03 00:00:00,2018-06-03 11:50:57,
72753,36494c1e2c7202fdfe61bc28283dee0e,10992b09416c413bd468501706f7d475,1,,"A entrega não foi concluída e não tive uma posição da loja ainda, até o momento aguardo respostas do fornecedor.",2018-02-08 00:00:00,2018-02-08 05:37:21,
72754,bcca3ec70c4b98a85cd8aaac5df8d724,d2b0e9ad3eb702103a07a98fb24ef49c,1,,Gostaria de saber se tenho que mandar amola poos veio sem corte,2017-12-20 00:00:00,2017-12-22 23:01:16,
72785,a0821d04ac2e9c2a865efaa4c72c0df5,9b22b01ffdff6efa20736523a260060b,1,Produto não foi entregue,"O produto ainda não chegou em minhas mãos, peço que verifiquem com os correios aonde foi entregue e quem recebeu.",2018-06-12 00:00:00,2018-06-12 21:19:23,
72792,2286d30e0344664fb0a24b56a644f9bf,a91fed0c79559403d648c1161a2d8500,1,,"ola pessoal nao entendo porque recebi so os tapetes menos as calhas , ate a presente data 
vamos solucionar isso o mais rapido possivel ",2017-11-12 00:00:00,2017-11-13 12:14:13,
72795,33c73c273c59f565d58dbfcfeab2220a,fc84efe54b1182d71cf7b02d2d5828f5,1,,Poderia entregar mais rapido,2017-10-21 00:00:00,2017-10-22 04:05:02,
72800,22725a1890ff2d1182c10d5f346aa538,1acffcfbb35247b9d15611ce0fe50460,1,,nononono,2018-03-16 00:00:00,2018-03-19 12:05:13,
72812,1a5c7eff049b52c66f30b23f8d5d85eb,b5ee9c8a7edd714067ee2db82c6da589,1,Falha na entrega ,Comprei dois produtos e só entregou um.,2018-05-01 00:00:00,2018-05-02 01:32:21,
72817,b0a645b611f448bf39b71166c482005d,bbd614711912a52f52ec34fabc130e10,1,,,2017-03-03 00:00:00,2017-03-03 23:21:58,
72818,1d5b8cc3cac5888ebfc80a0dcd337f07,118ec9ddef528c64a545169b898e7699,1,,"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno.",2017-08-02 00:00:00,2017-08-05 10:23:37,
72824,c46a279541e8ce5d1bed5bc4079402cb,cd3f1c4c9d4aaf1ea8940fbb22adced5,1,,Nao tenho o q dizer agora,2017-06-07 00:00:00,2017-06-09 17:32:00,
72825,04d1d914493b56701919f40ebe399206,4b62f3ef255e276bf8564f8061361886,1,,A bolsa de cozimento rápido não foi entregue e no site consta q foi enviado os dois produtos!,2017-06-24 00:00:00,2017-06-25 15:20:02,
72833,48d1f2a1dbb0cac3e9f04e7b962c86e7,4fa07e91d7b4f8b191e3a6ab40f14f54,1,,Não recebi o produto ,2017-03-03 00:00:00,2017-03-03 10:33:08,
72838,a25282a6a70d763aa66e471432dc351c,2d3ea45912e1469b558f6235da4d1689,1,,Esperando solução!,2017-09-10 00:00:00,2017-09-10 16:57:59,
72847,7528a396f7625967f05cb09946286608,1777854e00599d581f88f45af1432949,1,,Ultimamente estão atrasando muito as entregas,2018-03-30 00:00:00,2018-03-30 07:39:43,
72848,f4cdc4e4fe23bb806b124ec96afbbb11,53a71627049b3cd04fe655e979d8b4a6,1,não foi entregue no prazo,sem conseguir acessar a área de cancelamento do pedido,2018-05-19 00:00:00,2018-05-24 16:44:01,
72851,b9891d1733edec452e8d78e3f7001632,c0d7ffda628810fb83a35a91d1a21887,1,,"Produto ainda não foi entregue, por isso não tenho condições de opiniar.",2018-04-12 00:00:00,2018-04-12 16:10:06,
72860,5270574b820e27ed76cdb13a6dfc4391,a82dcbafd23833baa1a6f5328cedf5a2,1,,"Paguei pelo Kit completo:shampoo,condicionador e ativador de cachos e recebi apenas o ativador de cachos,isso tá errado
",2018-03-25 00:00:00,2018-03-26 12:19:24,
72873,7ebda09975debf60a1e454aaf3339f3d,78dd4d44bbfb0b42767c327d6d8783b5,1,,,2018-07-11 00:00:00,2018-07-11 19:58:27,
72881,77e2be8de2ac3fb762322290e55e050a,ca212ae794bbfd785ba7d86a1b7e9f2c,1,,"Preciso até o dia 20 de fecereiro da compra, pois meu fulho vai nascer e a data era dia 9 da entrega",2018-02-11 00:00:00,2018-02-11 18:19:10,
72892,6387c2ef4ca190ef97609cec9622c66e,4456ddfcb3350b652f0318df9b7f3cde,1,,Comprei o produto em 20/02/2017; o prazo para entrega era até 17/03: hoje é 21/03 e ainda não recebi.,2017-03-19 00:00:00,2017-03-21 14:54:44,
72898,eed8a03a9b08d898fb3604245b6c6329,7738754cace77285b4b13ce8ea5979cb,1,,Não recebi o produto da targaryen e já foi debitado do meu cartão de crédito. Quero meu dinheiro de volta !,2018-02-01 00:00:00,2018-02-01 02:49:28,
72899,79b2a1a6d0e02974ac3cc8446c98ac1c,620d254bc4b9c32cda7b908de600926a,1,Reclamação em relação a d,"Está mercadoria foi pedida duas vezes por engano. Pedi o cancelamento de um deles, porém não foi efetivado e não me deram resposta. Resultado estou com 6 peças idênticas do produto.
Fiquei indignada.",2018-05-05 00:00:00,2018-05-15 18:05:13,
72906,39185e75f0bac40ce74c119ab5c93434,d23555007fbb6b414f8bb5ae6854782a,1,,"O produto chegou mal embalado, caixa rasgada e molhada, possui defeitos na costura e tem um péssimo ajuste no banco do veículo (Voyage G6). Não recomendo!!",2017-03-15 00:00:00,2017-03-22 04:02:18,
72908,75d181c544764f29820ddf91cd9bb653,ddecef40fd6080d8aeb6d69f92bb1a8b,1,não reconmendo,Demora na entrega,2018-05-02 00:00:00,2018-05-02 14:54:49,
72918,c5d78dafd1097418fbaaefc7aa5ce148,1e40acbc25a8373a85419489d08d2fc9,1,,Estou extremamente insastifita até agora meu protudo não chegou e Nei mim manda fala nada a respeito disso não pensava que era asi,2017-12-24 00:00:00,2017-12-25 10:22:57,
72923,d79f7f7f404979e676abc471738f4920,41b39e8a2374f3afc0e36d2bbc2de799,1,,"Não gostei, pois não chegou devido alguns problemas. 
Quero meu dinheiro de volta.",2017-06-11 00:00:00,2017-06-11 19:08:34,
72940,3b6fa2aa9724b96caf2fe40d423ae0bf,dc1c38562bafbecca9a27dd77d6bdf5a,1,,,2017-10-03 00:00:00,2017-10-04 05:06:06,
72944,2b14280e9c1e19bad746e77e31866d0f,abb750c460089b92cb46419e7d7964a7,1,,,2017-05-24 00:00:00,2017-05-26 17:35:37,
72945,f356c3741860a1298480816676fbb48d,9857b6e0079dc9b6081c5d1e2ad75b48,1,,,2018-02-28 00:00:00,2018-02-28 20:25:19,
72956,03a73c6220f52447c4c41ac635b97b69,1361dafbb17a41b4073880b5f839962b,1,,,2018-04-07 00:00:00,2018-04-07 13:12:59,
72957,3848b75c5bfe221557d5a85708d9c906,179643231d5131dc81e54ce16437972f,1,,"Meu produto não foi entregue, sem me da nenhuma informação. Cancelaram meu pedido sem me informar de nada.Nao gostei",2017-04-09 00:00:00,2017-04-09 10:12:21,
72961,113143ccd8f5c41007d7955a5179fad0,4f4830984a832508339321d903174164,1,,"Sempre comprei pela lannister.com e nunca tive problemas. Desta vez, acredito que a transportadora deixou a desejar, mas quem deve resolver o meu problema é a lannister.com.",2018-03-31 00:00:00,2018-03-31 10:26:03,
72962,4d7742319d8d9d6d9df4c387ca99ba30,836128c0637ca6a0c2dbe0c00cf19d99,1,,Comprei um cartucho com especificações originais CANON e recebi um cartucho recarregado.,2017-06-22 00:00:00,2017-06-26 12:56:10,
72978,8790eb9fb720d5640f283a7ded850916,3e7331c6f79569464882b059435d316e,1,,,2018-03-23 00:00:00,2018-03-23 23:07:45,
72990,ad39f464785acf795ee836cb3472756e,fecc4ea5a3e06ce3192ae2f05b7a8439,1,,,2018-02-08 00:00:00,2018-02-08 10:29:25,
72997,9d097cde365ce808109d1bf4cfe0d93a,7da6593a6a479c63c002d6b448470811,1,,"Pessimo, uma estafa!!! Comprei cartuchos originais e recebi cartuchos recarregaveis piratas!!!! Um engano total!!! Ademas da demora que foi de mas de 1 mes.... nao recomendo para ninguem.... ruim dema",2017-06-24 00:00:00,2017-06-25 03:02:05,
73007,63ce4901a793a21bfc50b15675ed363c,41dd783cbf5ec4b60c957ee73e88f82c,1,,Não recebi esse produto.. e sem previsão de chegar..,2017-12-17 00:00:00,2017-12-17 03:30:44,
73017,8892e2166bfa2615c586857d30af5f37,bf1884f9aca840a9b8738d4bef0945b0,1,,"O vendendor entrou em contato comigo dizendo que seria entregue em 3 dias. produto foi parar no correios com prazo de 15 dias. Sem comunicar, sem nada, pessimo profissionalismo da empresa. não cumpre.",2018-08-09 00:00:00,2018-08-09 21:07:14,
73036,c3084e1f8472a19337c2b8e32998df6c,170668dbc6b505ada8c06356aa45177b,1,,Nao entrega,2018-01-12 00:00:00,2018-01-14 03:41:57,
73043,063f0d533cbb1c693bc274f5957fa039,dc35d914cb83cf05c85cdceb99c77989,1,,,2018-03-30 00:00:00,2018-03-30 04:16:21,
73062,3718738afac10de2f20dfb1e5f350a65,f099e70d7cf0a758ccb7fb362d477166,1,,,2018-03-30 00:00:00,2018-04-01 12:39:03,
73066,c7781fbecabb290532e1a9b8f787e6d3,0933fe2645eef2cb8ca4aeadb9d3834b,1,Triste,Adorava comprar neste site!!$,2018-06-30 00:00:00,2018-07-01 09:40:02,
73068,3c815aa6b276853516a5b11f38ea9666,afaf7af5b20257063f84ff0cafd16820,1,,Faltou informação se o produto era composto com lâmpada ,2018-06-14 00:00:00,2018-06-14 23:50:21,
73073,ba5aca1bbbd672c6349db1029638952b,a9aef39ca580c8bf9b2bc2e2927ee47f,1,Regular,"Queria meu pedido conforme ilustrado na figura para mim viria a torneira elétrica conforme a ilustração......
",2018-06-22 00:00:00,2018-06-24 22:20:55,
73099,7631e11990d58f596d1479819ba388df,e3687275f870db015a3a0dac327be380,1,,,2018-04-26 00:00:00,2018-04-30 13:00:15,
73102,208c562073a7fba0e6d10e8296cf3b1d,4ed4fa202c468c14366fbf603c8698fd,1,,A EMPRESA NÃO ENTREGOU MEU PRODUTO. ESPEROU PASSAR 20 DIAS PARA AVISAR QUE NÃO TINHA PEÇAS DISPONÍVEIS PARA VENDA. TENHO MAIS DE UMA SEMANA AGUARDANDO ESTORNAREM A COMPRA NO CARTÃO. ,2018-08-24 00:00:00,2018-08-24 18:30:12,
73121,3ab03633e6a91362727eca61d63c33a0,3c929aa6cf724e32eae163e008bacbb0,1,,"Não gostei da primeira compra que fiz , pois veio faltando 8 metros de cabo , pois comprei 100 MTS e só veio 92 MTS , e reclamei e ainda não resolveram meu problema e me sinto lesado pela a lannister",2017-11-04 00:00:00,2017-11-07 11:33:03,
73123,1ed01e8f777018a33227be5073a82e8d,908c80ba9160e9d87007015b15aada39,1,,,2017-11-15 00:00:00,2017-11-15 21:13:33,
73133,fb9dd7fac3b4a04d9d6dfca2ad264414,202effd51a18d9717266ec1935672741,1,Mais o menos ,Achei fraco,2018-07-31 00:00:00,2018-08-10 02:02:23,
73157,c54fde603b36649a51d1a27dc8280614,7d69596773fda163751de780f18ad9f3,1,,"Achei o produto mal acondicionado na embalagem. Chegou todo deformado.. bem diferente da foto do site. Mal Acabamento
Nao gostei",2018-03-29 00:00:00,2018-03-30 17:51:56,
73160,1f3b2abc10c150806a54ddb7ad99f8de,5474faa7029031dfd837567d8f48ce5f,1,,"Disseram que entregaram meu pedido em 30///2017 e não entregaram, quero meu dinheiro de volta.",2017-12-01 00:00:00,2017-12-01 12:54:18,
73164,eaff79abdb50d80d40a5c3ac2fb03627,412d792bed01aa8c9d9bbc92e8e5e1ef,1,Péssimo ,"Estou super chateada com as Lojas Americana,pois fiz meu pedido mês passado e até hj não me entregaram e a entrega era até o dia 07/05.",2018-05-09 00:00:00,2018-05-10 14:07:27,
73174,47eedc7decefbfea3a4ecd78fadec39f,518a27a223dd20b3d2030d2a5d9574e8,1,,"Boa tarde.

Recebi o produto sem funcionalidade e solicitei a devolução.

Mas não estou tendo retorno.",2017-08-18 00:00:00,2017-08-30 17:48:02,
73183,b3166cbc9228929fd65e4f825ee6db7e,d05d7ff2f99a1360d7a4e4c902eee05f,1,,"anunciam produto que nao tem em estoque, não comunicam, não dao satisfação...pessimo vendedor",2018-04-12 00:00:00,2018-04-16 00:54:14,
73218,aed44b83c1f193c825956e4824bf4de5,bf055d63b3d95ca9091e3578ee703a88,1,,"Comprei duas tesouras fio navalha sendo uma desfiadera ,chegou tudo certo mais abri a maecadoria oque estava dentro era outro produto um navalhete e a nota fiscal estava toda errada tbm .quero cancela",2017-10-12 00:00:00,2017-10-12 15:49:41,
73219,5cbd5933dfc41663ab21360f7b436177,dda2dbc7b1340a2c9f8743feb8cbc432,1,Não entregue,Não entregou o pedido até hoje.,2018-08-08 00:00:00,2018-08-08 04:36:02,
73225,c975af7a9870ad580529ff9d2f9768eb,e81fbdf6c9bbdc3b6a9cd243b617e576,1,,,2017-12-16 00:00:00,2017-12-18 12:42:09,
73234,abc1ddbb7f5801004ec22b1009266207,9a10d7c2100d6cd74a5e9074cc23518f,1,,"sempre comprei na lannister , mas desta vez o perceiro deles nao entregou o produto, falou que era area de risco , deixou no correio quando chegou o aviso na sexta a tarde nao dava tempo de pegar ",2018-02-02 00:00:00,2018-02-10 16:44:10,
73242,8fc549cec19180e1ad9d2bd70313b070,1a292836ced1aa222199c34c883f404e,1,,o produto não chegou,2018-04-07 00:00:00,2018-04-09 21:38:26,
73246,4b5e8809f6852ec5fa62936f6c2dd4a7,e7a0d968e1490c9d5c075df5f3e751ce,1,,,2018-08-03 00:00:00,2018-08-05 00:20:32,
73256,f4d8572b570b51c323f9a20383febdee,eecbb8240f0eb71bec072e86dc50d8be,1,,comprei três luminárias e só foi entregue até o momento uma!,2018-03-24 00:00:00,2018-03-27 11:36:57,
73263,b3cc50376d5cb6ae0aa935a8179d96fb,555905de95610046be84df6313b3328e,1,,Produto Não Entregue,2017-11-09 00:00:00,2017-11-13 20:24:22,
73265,c0c0ecd7efd59bb1e29173784f2abcf0,cdac2dd3643b01d8c79cb8bb30998c6a,1,,Quero saber se foi cancelada só isso!,2017-04-04 00:00:00,2017-04-13 13:29:57,
73269,ea367d520c1e07a970c0452a97496afe,e6293b688f0d1387e634ae8841feca17,1,,Nao recebi um dos produtos. o pedido veio incompleto!,2017-05-27 00:00:00,2017-05-30 01:10:05,
73282,94f34833d5c8f291cf0dfecd1ebff791,620b0acb9258b51defbc51804c5298d5,1,,"NÃO ENVIARAM O PRODUTO E NINGUÉM ME DEU JUSTIFICATIVA, NEM PREVISÃO E NO SITE DO stark ESTAVA CONSTANDO COMO ENVIADO. HOUVE FALHA DO stark NISSO",2016-12-09 00:00:00,2016-12-09 14:18:38,
73303,85f19309e3a9c092fd384b9fb936710e,f0ad79b0aabc7f8793cee5df723fcda9,1,,"Não tenho como avaliar, não recebi nada ainda",2018-06-20 00:00:00,2018-06-21 00:54:08,
73305,ddbea3d8a189abb55b409d1edec41638,e48c42a05954c6542e0631596bfb6fe2,1,Não recebi o produdo ,Data prevista de entrega era dia 10/08 é ainda não recebi.,2018-08-12 00:00:00,2018-08-13 22:06:36,
73314,2868101e86cb73304317ce7bad09d537,2f80a0b08926b808eafcaa9ceb2e7af4,1,,,2018-04-18 00:00:00,2018-04-18 20:49:41,
73316,7b39110cc1ecf224bcc0e39e24386041,c57edd0a24c02e38a5f007804662589b,1,,"Eu comprei duas e so foi entregue uma.
Ainda estou aguardando a solução do problema pq eu paguei por duas e so recebi uma.",2017-04-12 00:00:00,2017-04-12 21:06:47,
73321,e3c160b9f40b8c16e2e7d5f8ec3d375d,ab13cb6c13063f2603a94c9ddca34f66,1,,"O prazo de entrega, pela loja foi até o dia 05/03/2018. Ainda não recebi o produto. Li várias reclamações de atrasos desta loja....quem sabe chega.....
",2018-03-07 00:00:00,2018-03-07 03:55:48,
73325,129245bc7c702a912e932188da687842,484041967269ab057b79f27c33a68f52,1,,Ainda não recebi o produto é consta no sistema como entregue.,2017-10-18 00:00:00,2017-10-19 16:07:43,
